value,ij,t
0.0,n26 => n22,23
0.0,n26 => n22,24
0.0,n26 => n22,25
0.0,n26 => n22,26
0.0,n26 => n22,27
0.0,n26 => n22,28
0.0,n26 => n22,29
0.0,n26 => n22,30
0.0,n26 => n22,31
0.0,n26 => n22,32
0.0,n26 => n22,33
0.0,n26 => n22,34
0.0,n26 => n22,35
0.0,n26 => n22,36
0.0,n26 => n22,37
0.0,n26 => n22,38
0.0,n26 => n22,39
0.0,n26 => n22,40
0.0,n26 => n22,41
0.0,n26 => n22,42
0.0,n26 => n22,43
0.0,n26 => n22,44
0.0,n26 => n22,45
0.0,n26 => n22,46
0.0,n26 => n22,47
0.0,n26 => n22,48
0.0,n26 => n22,49
0.0,n26 => n22,50
0.0,n26 => n22,51
0.0,n26 => n22,52
0.0,n26 => n22,53
0.0,n26 => n22,54
0.0,n26 => n22,55
0.0,n26 => n22,56
0.0,n26 => n22,57
0.0,n26 => n22,58
0.0,n26 => n22,59
0.0,n26 => n22,60
0.0,n26 => n22,61
0.0,n26 => n22,62
0.0,n26 => n22,63
0.0,n26 => n22,64
0.0,n26 => n22,65
0.0,n26 => n22,66
0.0,n26 => n22,67
0.0,n26 => n22,68
0.0,n26 => n22,69
0.0,n26 => n22,70
0.0,n26 => n22,71
0.0,n26 => n22,72
0.0,n26 => n22,73
0.0,n26 => n22,74
0.0,n26 => n22,75
0.0,n26 => n22,76
0.0,n26 => n22,77
0.0,n26 => n22,78
0.0,n26 => n22,79
0.0,n26 => n22,80
0.0,n26 => n22,81
0.0,n26 => n22,82
0.0,n26 => n22,83
0.0,n26 => n22,84
0.0,n26 => n22,85
0.0,n26 => n22,86
0.0,n26 => n22,87
0.0,n26 => n22,88
0.0,n26 => n22,89
0.0,n26 => n22,90
0.0,n26 => n22,91
0.0,n26 => n22,92
0.0,n26 => n22,93
0.0,n26 => n22,94
0.0,n26 => n22,95
0.0,n26 => n22,96
0.0,n24 => n18,0
0.0,n24 => n18,1
0.0,n24 => n18,2
0.0,n24 => n18,3
0.0,n24 => n18,4
0.0,n24 => n18,5
0.0,n24 => n18,6
0.0,n24 => n18,7
0.0,n24 => n18,8
0.0,n24 => n18,9
0.0,n24 => n18,10
0.0,n24 => n18,11
0.0,n24 => n18,12
0.0,n24 => n18,13
0.0,n24 => n18,14
0.0,n24 => n18,15
0.0,n24 => n18,16
0.0,n24 => n18,17
0.0,n24 => n18,18
0.0,n24 => n18,19
0.0,n24 => n18,20
0.0,n24 => n18,21
0.0,n24 => n18,22
0.0,n24 => n18,23
0.0,n24 => n18,24
0.0,n24 => n18,25
0.0,n24 => n18,26
0.0,n24 => n18,27
0.0,n24 => n18,28
0.0,n24 => n18,29
0.0,n24 => n18,30
0.0,n24 => n18,31
0.0,n24 => n18,32
0.0,n24 => n18,33
0.0,n24 => n18,34
0.0,n24 => n18,35
0.0,n24 => n18,36
0.0,n24 => n18,37
0.0,n24 => n18,38
0.0,n24 => n18,39
0.0,n24 => n18,40
0.0,n24 => n18,41
0.0,n24 => n18,42
0.0,n24 => n18,43
0.0,n24 => n18,44
0.0,n24 => n18,45
0.0,n24 => n18,46
0.0,n24 => n18,47
0.0,n24 => n18,48
0.0,n24 => n18,49
0.0,n24 => n18,50
0.0,n24 => n18,51
0.0,n24 => n18,52
0.0,n24 => n18,53
0.0,n24 => n18,54
0.0,n24 => n18,55
0.0,n24 => n18,56
0.0,n24 => n18,57
0.0,n24 => n18,58
0.0,n24 => n18,59
0.0,n24 => n18,60
0.0,n24 => n18,61
0.0,n24 => n18,62
0.0,n24 => n18,63
0.0,n24 => n18,64
0.0,n24 => n18,65
0.0,n24 => n18,66
0.0,n24 => n18,67
0.0,n24 => n18,68
0.0,n24 => n18,69
0.0,n24 => n18,70
0.0,n24 => n18,71
0.0,n24 => n18,72
0.0,n24 => n18,73
0.0,n24 => n18,74
0.0,n24 => n18,75
0.0,n24 => n18,76
0.0,n24 => n18,77
0.0,n24 => n18,78
0.0,n24 => n18,79
0.0,n24 => n18,80
0.0,n24 => n18,81
0.0,n24 => n18,82
0.0,n24 => n18,83
0.0,n24 => n18,84
0.0,n24 => n18,85
0.0,n24 => n18,86
0.0,n24 => n18,87
0.0,n24 => n18,88
0.0,n24 => n18,89
0.0,n24 => n18,90
0.0,n24 => n18,91
0.0,n24 => n18,92
0.0,n24 => n18,93
0.0,n24 => n18,94
0.0,n24 => n18,95
0.0,n24 => n18,96
0.0,n22 => n19,0
0.0,n22 => n19,1
0.0,n22 => n19,2
0.0,n22 => n19,3
0.0,n22 => n19,4
0.0,n22 => n19,5
0.0,n22 => n19,6
0.0,n22 => n19,7
0.0,n22 => n19,8
0.0,n22 => n19,9
0.0,n22 => n19,10
0.0,n22 => n19,11
0.0,n22 => n19,12
0.0,n22 => n19,13
0.0,n22 => n19,14
0.0,n22 => n19,15
0.0,n22 => n19,16
0.0,n22 => n19,17
0.0,n22 => n19,18
0.0,n22 => n19,19
0.0,n22 => n19,20
0.0,n22 => n19,21
0.0,n22 => n19,22
0.0,n22 => n19,23
0.0,n22 => n19,24
0.0,n22 => n19,25
0.0,n22 => n19,26
0.0,n22 => n19,27
0.0,n22 => n19,28
0.0,n22 => n19,29
0.0,n22 => n19,30
0.0,n22 => n19,31
0.0,n22 => n19,32
0.0,n22 => n19,33
0.0,n22 => n19,34
0.0,n22 => n19,35
0.0,n22 => n19,36
0.0,n22 => n19,37
0.0,n22 => n19,38
0.0,n22 => n19,39
0.0,n22 => n19,40
0.0,n22 => n19,41
0.0,n22 => n19,42
0.0,n22 => n19,43
0.0,n22 => n19,44
0.0,n22 => n19,45
0.0,n22 => n19,46
0.0,n22 => n19,47
0.0,n22 => n19,48
0.0,n22 => n19,49
0.0,n22 => n19,50
0.0,n22 => n19,51
0.0,n22 => n19,52
0.0,n22 => n19,53
0.0,n22 => n19,54
0.0,n22 => n19,55
0.0,n22 => n19,56
0.0,n22 => n19,57
0.0,n22 => n19,58
0.0,n22 => n19,59
0.0,n22 => n19,60
0.0,n22 => n19,61
0.0,n22 => n19,62
0.0,n22 => n19,63
0.0,n22 => n19,64
0.0,n22 => n19,65
0.0,n22 => n19,66
0.0,n22 => n19,67
0.0,n22 => n19,68
0.0,n22 => n19,69
0.0,n22 => n19,70
0.0,n22 => n19,71
0.0,n22 => n19,72
0.0,n22 => n19,73
0.0,n22 => n19,74
0.0,n22 => n19,75
0.0,n22 => n19,76
0.0,n22 => n19,77
0.0,n22 => n19,78
0.0,n22 => n19,79
0.0,n22 => n19,80
0.0,n22 => n19,81
0.0,n22 => n19,82
0.0,n22 => n19,83
0.0,n22 => n19,84
0.0,n22 => n19,85
0.0,n22 => n19,86
0.0,n22 => n19,87
0.0,n22 => n19,88
0.0,n22 => n19,89
0.0,n22 => n19,90
0.0,n22 => n19,91
0.0,n22 => n19,92
0.0,n22 => n19,93
0.0,n22 => n19,94
0.0,n22 => n19,95
0.0,n22 => n19,96
0.0,n7 => n16,0
0.0,n7 => n16,1
0.0,n7 => n16,2
0.0,n7 => n16,3
0.0,n7 => n16,4
0.0,n7 => n16,5
0.0,n7 => n16,6
0.0,n7 => n16,7
0.0,n7 => n16,8
0.0,n7 => n16,9
0.0,n7 => n16,10
0.0,n7 => n16,11
0.0,n7 => n16,12
0.0,n7 => n16,13
0.0,n7 => n16,14
0.0,n7 => n16,15
0.0,n7 => n16,16
0.0,n7 => n16,17
0.0,n7 => n16,18
0.0,n7 => n16,19
0.0,n7 => n16,20
0.0,n7 => n16,21
0.0,n7 => n16,22
0.0,n7 => n16,23
0.0,n7 => n16,24
0.0,n7 => n16,25
0.0,n7 => n16,26
0.0,n7 => n16,27
0.0,n7 => n16,28
0.0,n7 => n16,29
0.0,n7 => n16,30
0.0,n7 => n16,31
0.0,n7 => n16,32
0.0,n7 => n16,33
0.0,n7 => n16,34
0.0,n7 => n16,35
0.0,n7 => n16,36
0.0,n7 => n16,37
0.0,n7 => n16,38
0.0,n7 => n16,39
0.0,n7 => n16,40
0.0,n7 => n16,41
0.0,n7 => n16,42
0.0,n7 => n16,43
0.0,n7 => n16,44
0.0,n7 => n16,45
0.0,n7 => n16,46
0.0,n7 => n16,47
0.0,n7 => n16,48
0.0,n7 => n16,49
0.0,n7 => n16,50
0.0,n7 => n16,51
0.0,n7 => n16,52
0.0,n7 => n16,53
0.0,n7 => n16,54
0.0,n7 => n16,55
0.0,n7 => n16,56
0.0,n7 => n16,57
0.0,n7 => n16,58
0.0,n7 => n16,59
0.0,n7 => n16,60
0.0,n7 => n16,61
0.0,n7 => n16,62
0.0,n7 => n16,63
0.0,n7 => n16,64
0.0,n7 => n16,65
0.0,n7 => n16,66
0.0,n7 => n16,67
0.0,n7 => n16,68
0.0,n7 => n16,69
0.0,n7 => n16,70
0.0,n7 => n16,71
0.0,n7 => n16,72
0.0,n7 => n16,73
0.0,n7 => n16,74
0.0,n7 => n16,75
0.0,n7 => n16,76
0.0,n7 => n16,77
0.0,n7 => n16,78
0.0,n7 => n16,79
0.0,n7 => n16,80
0.0,n7 => n16,81
0.0,n7 => n16,82
0.0,n7 => n16,83
0.0,n7 => n16,84
0.0,n7 => n16,85
0.0,n7 => n16,86
0.0,n7 => n16,87
0.0,n7 => n16,88
0.0,n7 => n16,89
0.0,n7 => n16,90
0.0,n7 => n16,91
0.0,n7 => n16,92
0.0,n7 => n16,93
0.0,n7 => n16,94
0.0,n7 => n16,95
0.0,n7 => n16,96
0.0,n16 => n20,0
0.0,n16 => n20,1
0.0,n16 => n20,2
0.0,n16 => n20,3
0.0,n16 => n20,4
0.0,n16 => n20,5
0.0,n16 => n20,6
0.0,n16 => n20,7
0.0,n16 => n20,8
0.0,n16 => n20,9
0.0,n16 => n20,10
0.0,n16 => n20,11
0.0,n16 => n20,12
0.0,n16 => n20,13
0.0,n16 => n20,14
0.0,n16 => n20,15
0.0,n16 => n20,16
0.0,n16 => n20,17
0.0,n16 => n20,18
0.0,n16 => n20,19
0.0,n16 => n20,20
0.0,n16 => n20,21
0.0,n16 => n20,22
0.0,n16 => n20,23
0.0,n16 => n20,24
0.0,n16 => n20,25
0.0,n16 => n20,26
0.0,n16 => n20,27
0.0,n16 => n20,28
0.0,n16 => n20,29
0.0,n16 => n20,30
0.0,n16 => n20,31
0.0,n16 => n20,32
0.0,n16 => n20,33
0.0,n16 => n20,34
0.0,n16 => n20,35
0.0,n16 => n20,36
0.0,n16 => n20,37
0.0,n16 => n20,38
0.0,n16 => n20,39
0.0,n16 => n20,40
0.0,n16 => n20,41
0.0,n16 => n20,42
0.0,n16 => n20,43
0.0,n16 => n20,44
0.0,n16 => n20,45
0.0,n16 => n20,46
0.0,n16 => n20,47
0.0,n16 => n20,48
0.0,n16 => n20,49
0.0,n16 => n20,50
0.0,n16 => n20,51
0.0,n16 => n20,52
0.0,n16 => n20,53
0.0,n16 => n20,54
0.0,n16 => n20,55
0.0,n16 => n20,56
0.0,n16 => n20,57
0.0,n16 => n20,58
0.0,n16 => n20,59
0.0,n16 => n20,60
0.0,n16 => n20,61
0.0,n16 => n20,62
0.0,n16 => n20,63
0.0,n16 => n20,64
0.0,n16 => n20,65
0.0,n16 => n20,66
0.0,n16 => n20,67
0.0,n16 => n20,68
0.0,n16 => n20,69
0.0,n16 => n20,70
0.0,n16 => n20,71
0.0,n16 => n20,72
0.0,n16 => n20,73
0.0,n16 => n20,74
0.0,n16 => n20,75
0.0,n16 => n20,76
0.0,n16 => n20,77
0.0,n16 => n20,78
0.0,n16 => n20,79
0.0,n16 => n20,80
0.0,n16 => n20,81
0.0,n16 => n20,82
0.0,n16 => n20,83
0.0,n16 => n20,84
0.0,n16 => n20,85
0.0,n16 => n20,86
0.0,n16 => n20,87
0.0,n16 => n20,88
0.0,n16 => n20,89
0.0,n16 => n20,90
0.0,n16 => n20,91
0.0,n16 => n20,92
0.0,n16 => n20,93
0.0,n16 => n20,94
0.0,n16 => n20,95
0.0,n16 => n20,96
0.0,n24 => n28,0
0.0,n24 => n28,1
0.0,n24 => n28,2
0.0,n24 => n28,3
0.0,n24 => n28,4
0.0,n24 => n28,5
0.0,n24 => n28,6
0.0,n24 => n28,7
0.0,n24 => n28,8
0.0,n24 => n28,9
0.0,n24 => n28,10
0.0,n24 => n28,11
0.0,n24 => n28,12
0.0,n24 => n28,13
0.0,n24 => n28,14
0.0,n24 => n28,15
0.0,n24 => n28,16
0.0,n24 => n28,17
0.0,n24 => n28,18
0.0,n24 => n28,19
0.0,n24 => n28,20
0.0,n24 => n28,21
0.0,n24 => n28,22
0.0,n24 => n28,23
0.0,n24 => n28,24
0.0,n24 => n28,25
0.0,n24 => n28,26
0.0,n24 => n28,27
0.0,n24 => n28,28
0.0,n24 => n28,29
0.0,n24 => n28,30
0.0,n24 => n28,31
0.0,n24 => n28,32
0.0,n24 => n28,33
0.0,n24 => n28,34
0.0,n24 => n28,35
0.0,n24 => n28,36
0.0,n24 => n28,37
0.0,n24 => n28,38
0.0,n24 => n28,39
0.0,n24 => n28,40
0.0,n24 => n28,41
0.0,n24 => n28,42
0.0,n24 => n28,43
0.0,n24 => n28,44
0.0,n24 => n28,45
0.0,n24 => n28,46
0.0,n24 => n28,47
0.0,n24 => n28,48
0.0,n24 => n28,49
0.0,n24 => n28,50
0.0,n24 => n28,51
0.0,n24 => n28,52
0.0,n24 => n28,53
0.0,n24 => n28,54
0.0,n24 => n28,55
0.0,n24 => n28,56
0.0,n24 => n28,57
0.0,n24 => n28,58
0.0,n24 => n28,59
0.0,n24 => n28,60
0.0,n24 => n28,61
0.0,n24 => n28,62
0.0,n24 => n28,63
0.0,n24 => n28,64
0.0,n24 => n28,65
0.0,n24 => n28,66
0.0,n24 => n28,67
0.0,n24 => n28,68
0.0,n24 => n28,69
0.0,n24 => n28,70
0.0,n24 => n28,71
0.0,n24 => n28,72
0.0,n24 => n28,73
0.0,n24 => n28,74
0.0,n24 => n28,75
0.0,n24 => n28,76
0.0,n24 => n28,77
0.0,n24 => n28,78
0.0,n24 => n28,79
0.0,n24 => n28,80
0.0,n24 => n28,81
0.0,n24 => n28,82
0.0,n24 => n28,83
0.0,n24 => n28,84
0.0,n24 => n28,85
0.0,n24 => n28,86
0.0,n24 => n28,87
0.0,n24 => n28,88
0.0,n24 => n28,89
0.0,n24 => n28,90
0.0,n24 => n28,91
0.0,n24 => n28,92
0.0,n24 => n28,93
0.0,n24 => n28,94
0.0,n24 => n28,95
0.0,n24 => n28,96
0.0,n24 => n8,0
0.0,n24 => n8,1
0.0,n24 => n8,2
0.0,n24 => n8,3
0.0,n24 => n8,4
0.0,n24 => n8,5
0.0,n24 => n8,6
0.0,n24 => n8,7
0.0,n24 => n8,8
0.0,n24 => n8,9
0.0,n24 => n8,10
0.0,n24 => n8,11
0.0,n24 => n8,12
0.0,n24 => n8,13
0.0,n24 => n8,14
0.0,n24 => n8,15
0.0,n24 => n8,16
0.0,n24 => n8,17
0.0,n24 => n8,18
0.0,n24 => n8,19
0.0,n24 => n8,20
0.0,n24 => n8,21
0.0,n24 => n8,22
0.0,n24 => n8,23
0.0,n24 => n8,24
0.0,n24 => n8,25
0.0,n24 => n8,26
0.0,n24 => n8,27
0.0,n24 => n8,28
0.0,n24 => n8,29
0.0,n24 => n8,30
0.0,n24 => n8,31
0.0,n24 => n8,32
0.0,n24 => n8,33
0.0,n24 => n8,34
0.0,n24 => n8,35
0.0,n24 => n8,36
0.0,n24 => n8,37
0.0,n24 => n8,38
0.0,n24 => n8,39
0.0,n24 => n8,40
0.0,n24 => n8,41
0.0,n24 => n8,42
0.0,n24 => n8,43
0.0,n24 => n8,44
0.0,n24 => n8,45
0.0,n24 => n8,46
0.0,n24 => n8,47
0.0,n24 => n8,48
0.0,n24 => n8,49
0.0,n24 => n8,50
0.0,n24 => n8,51
0.0,n24 => n8,52
0.0,n24 => n8,53
0.0,n24 => n8,54
0.0,n24 => n8,55
0.0,n24 => n8,56
0.0,n24 => n8,57
0.0,n24 => n8,58
0.0,n24 => n8,59
0.0,n24 => n8,60
0.0,n24 => n8,61
0.0,n24 => n8,62
0.0,n24 => n8,63
0.0,n24 => n8,64
0.0,n24 => n8,65
0.0,n24 => n8,66
0.0,n24 => n8,67
0.0,n24 => n8,68
0.0,n24 => n8,69
0.0,n24 => n8,70
0.0,n24 => n8,71
0.0,n24 => n8,72
0.0,n24 => n8,73
0.0,n24 => n8,74
0.0,n24 => n8,75
0.0,n24 => n8,76
0.0,n24 => n8,77
0.0,n24 => n8,78
0.0,n24 => n8,79
0.0,n24 => n8,80
0.0,n24 => n8,81
0.0,n24 => n8,82
0.0,n24 => n8,83
0.0,n24 => n8,84
0.0,n24 => n8,85
0.0,n24 => n8,86
0.0,n24 => n8,87
0.0,n24 => n8,88
0.0,n24 => n8,89
0.0,n24 => n8,90
0.0,n24 => n8,91
0.0,n24 => n8,92
0.0,n24 => n8,93
0.0,n24 => n8,94
0.0,n24 => n8,95
0.0,n24 => n8,96
0.0,n13 => n22,0
0.0,n13 => n22,1
0.0,n13 => n22,2
0.0,n13 => n22,3
0.0,n13 => n22,4
0.0,n13 => n22,5
0.0,n13 => n22,6
0.0,n13 => n22,7
0.0,n13 => n22,8
0.0,n13 => n22,9
0.0,n13 => n22,10
0.0,n13 => n22,11
0.0,n13 => n22,12
0.0,n13 => n22,13
0.0,n13 => n22,14
0.0,n13 => n22,15
0.0,n13 => n22,16
0.0,n13 => n22,17
0.0,n13 => n22,18
0.0,n13 => n22,19
0.0,n13 => n22,20
0.0,n13 => n22,21
0.0,n13 => n22,22
0.0,n13 => n22,23
0.0,n13 => n22,24
0.0,n13 => n22,25
0.0,n13 => n22,26
0.0,n13 => n22,27
0.0,n13 => n22,28
0.0,n13 => n22,29
0.0,n13 => n22,30
0.0,n13 => n22,31
0.0,n13 => n22,32
0.0,n13 => n22,33
0.0,n13 => n22,34
0.0,n13 => n22,35
0.0,n13 => n22,36
0.0,n13 => n22,37
0.0,n13 => n22,38
0.0,n13 => n22,39
0.0,n13 => n22,40
0.0,n13 => n22,41
0.0,n13 => n22,42
0.0,n13 => n22,43
0.0,n13 => n22,44
0.0,n13 => n22,45
0.0,n13 => n22,46
0.0,n13 => n22,47
0.0,n13 => n22,48
0.0,n13 => n22,49
0.0,n13 => n22,50
0.0,n13 => n22,51
0.0,n13 => n22,52
0.0,n13 => n22,53
0.0,n13 => n22,54
0.0,n13 => n22,55
0.0,n13 => n22,56
0.0,n13 => n22,57
0.0,n13 => n22,58
0.0,n13 => n22,59
0.0,n13 => n22,60
0.0,n13 => n22,61
0.0,n13 => n22,62
0.0,n13 => n22,63
0.0,n13 => n22,64
0.0,n13 => n22,65
0.0,n13 => n22,66
0.0,n13 => n22,67
0.0,n13 => n22,68
0.0,n13 => n22,69
0.0,n13 => n22,70
0.0,n13 => n22,71
0.0,n13 => n22,72
0.0,n13 => n22,73
0.0,n13 => n22,74
0.0,n13 => n22,75
0.0,n13 => n22,76
0.0,n13 => n22,77
0.0,n13 => n22,78
0.0,n13 => n22,79
0.0,n13 => n22,80
0.0,n13 => n22,81
0.0,n13 => n22,82
0.0,n13 => n22,83
0.0,n13 => n22,84
0.0,n13 => n22,85
0.0,n13 => n22,86
0.0,n13 => n22,87
0.0,n13 => n22,88
0.0,n13 => n22,89
0.0,n13 => n22,90
0.0,n13 => n22,91
0.0,n13 => n22,92
0.0,n13 => n22,93
0.0,n13 => n22,94
0.0,n13 => n22,95
0.0,n13 => n22,96
0.0,n24 => n22,0
0.0,n24 => n22,1
0.0,n24 => n22,2
0.0,n24 => n22,3
0.0,n24 => n22,4
0.0,n24 => n22,5
0.0,n24 => n22,6
0.0,n24 => n22,7
0.0,n24 => n22,8
0.0,n24 => n22,9
0.0,n24 => n22,10
0.0,n24 => n22,11
0.0,n24 => n22,12
0.0,n24 => n22,13
0.0,n24 => n22,14
0.0,n24 => n22,15
0.0,n24 => n22,16
0.0,n24 => n22,17
0.0,n24 => n22,18
0.0,n24 => n22,19
0.0,n24 => n22,20
0.0,n24 => n22,21
0.0,n24 => n22,22
0.0,n24 => n22,23
0.0,n24 => n22,24
0.0,n24 => n22,25
0.0,n24 => n22,26
0.0,n24 => n22,27
0.0,n24 => n22,28
0.0,n24 => n22,29
0.0,n24 => n22,30
0.0,n24 => n22,31
0.0,n24 => n22,32
0.0,n24 => n22,33
0.0,n24 => n22,34
0.0,n24 => n22,35
0.0,n24 => n22,36
0.0,n24 => n22,37
0.0,n24 => n22,38
0.0,n24 => n22,39
0.0,n24 => n22,40
0.0,n24 => n22,41
0.0,n24 => n22,42
0.0,n24 => n22,43
0.0,n24 => n22,44
0.0,n24 => n22,45
0.0,n24 => n22,46
0.0,n24 => n22,47
0.0,n24 => n22,48
0.0,n24 => n22,49
0.0,n24 => n22,50
0.0,n24 => n22,51
0.0,n24 => n22,52
0.0,n24 => n22,53
0.0,n24 => n22,54
0.0,n24 => n22,55
0.0,n24 => n22,56
0.0,n24 => n22,57
0.0,n24 => n22,58
0.0,n24 => n22,59
0.0,n24 => n22,60
0.0,n24 => n22,61
0.0,n24 => n22,62
0.0,n24 => n22,63
0.0,n24 => n22,64
0.0,n24 => n22,65
0.0,n24 => n22,66
0.0,n24 => n22,67
0.0,n24 => n22,68
0.0,n24 => n22,69
0.0,n24 => n22,70
0.0,n24 => n22,71
0.0,n24 => n22,72
0.0,n24 => n22,73
0.0,n24 => n22,74
0.0,n24 => n22,75
0.0,n24 => n22,76
0.0,n24 => n22,77
0.0,n24 => n22,78
0.0,n24 => n22,79
0.0,n24 => n22,80
0.0,n24 => n22,81
0.0,n24 => n22,82
0.0,n24 => n22,83
0.0,n24 => n22,84
0.0,n24 => n22,85
0.0,n24 => n22,86
0.0,n24 => n22,87
0.0,n24 => n22,88
0.0,n24 => n22,89
0.0,n24 => n22,90
0.0,n24 => n22,91
0.0,n24 => n22,92
0.0,n24 => n22,93
0.0,n24 => n22,94
0.0,n24 => n22,95
0.0,n24 => n22,96
0.0,n29 => n9,0
0.0,n29 => n9,1
0.0,n29 => n9,2
0.0,n29 => n9,3
0.0,n29 => n9,4
0.0,n29 => n9,5
0.0,n29 => n9,6
0.0,n29 => n9,7
0.0,n29 => n9,8
0.0,n29 => n9,9
0.0,n29 => n9,10
0.0,n29 => n9,11
0.0,n29 => n9,12
0.0,n29 => n9,13
0.0,n29 => n9,14
0.0,n29 => n9,15
0.0,n29 => n9,16
0.0,n29 => n9,17
0.0,n29 => n9,18
0.0,n29 => n9,19
0.0,n29 => n9,20
0.0,n29 => n9,21
0.0,n29 => n9,22
0.0,n29 => n9,23
0.0,n29 => n9,24
0.0,n29 => n9,25
0.0,n29 => n9,26
0.0,n29 => n9,27
0.0,n29 => n9,28
0.0,n29 => n9,29
0.0,n29 => n9,30
0.0,n29 => n9,31
0.0,n29 => n9,32
0.0,n29 => n9,33
0.0,n29 => n9,34
0.0,n29 => n9,35
0.0,n29 => n9,36
0.0,n29 => n9,37
0.0,n29 => n9,38
0.0,n29 => n9,39
0.0,n29 => n9,40
0.0,n29 => n9,41
0.0,n29 => n9,42
0.0,n29 => n9,43
0.0,n29 => n9,44
0.0,n29 => n9,45
0.0,n29 => n9,46
0.0,n29 => n9,47
0.0,n29 => n9,48
0.0,n29 => n9,49
0.0,n29 => n9,50
0.0,n29 => n9,51
0.0,n29 => n9,52
0.0,n29 => n9,53
0.0,n29 => n9,54
0.0,n29 => n9,55
0.0,n29 => n9,56
0.0,n29 => n9,57
0.0,n29 => n9,58
0.0,n29 => n9,59
0.0,n29 => n9,60
0.0,n29 => n9,61
0.0,n29 => n9,62
0.0,n29 => n9,63
0.0,n29 => n9,64
0.0,n29 => n9,65
0.0,n29 => n9,66
0.0,n29 => n9,67
0.0,n29 => n9,68
0.0,n29 => n9,69
0.0,n29 => n9,70
0.0,n29 => n9,71
0.0,n29 => n9,72
0.0,n29 => n9,73
0.0,n29 => n9,74
0.0,n29 => n9,75
0.0,n29 => n9,76
0.0,n29 => n9,77
0.0,n29 => n9,78
0.0,n29 => n9,79
0.0,n29 => n9,80
0.0,n29 => n9,81
0.0,n29 => n9,82
0.0,n29 => n9,83
0.0,n29 => n9,84
0.0,n29 => n9,85
0.0,n29 => n9,86
0.0,n29 => n9,87
0.0,n29 => n9,88
0.0,n29 => n9,89
0.0,n29 => n9,90
0.0,n29 => n9,91
0.0,n29 => n9,92
0.0,n29 => n9,93
0.0,n29 => n9,94
0.0,n29 => n9,95
0.0,n29 => n9,96
0.0,n17 => n8,0
0.0,n17 => n8,1
0.0,n17 => n8,2
0.0,n17 => n8,3
0.0,n17 => n8,4
0.0,n17 => n8,5
0.0,n17 => n8,6
0.0,n17 => n8,7
0.0,n17 => n8,8
0.0,n17 => n8,9
0.0,n17 => n8,10
0.0,n17 => n8,11
0.0,n17 => n8,12
0.0,n17 => n8,13
0.0,n17 => n8,14
0.0,n17 => n8,15
0.0,n17 => n8,16
0.0,n17 => n8,17
0.0,n17 => n8,18
0.0,n17 => n8,19
0.0,n17 => n8,20
0.0,n17 => n8,21
0.0,n17 => n8,22
0.0,n17 => n8,23
0.0,n17 => n8,24
0.0,n17 => n8,25
0.0,n17 => n8,26
0.0,n17 => n8,27
0.0,n17 => n8,28
0.0,n17 => n8,29
0.0,n17 => n8,30
0.0,n17 => n8,31
0.0,n17 => n8,32
0.0,n17 => n8,33
0.0,n17 => n8,34
0.0,n17 => n8,35
0.0,n17 => n8,36
0.0,n17 => n8,37
0.0,n17 => n8,38
0.0,n17 => n8,39
0.0,n17 => n8,40
0.0,n17 => n8,41
0.0,n17 => n8,42
0.0,n17 => n8,43
0.0,n17 => n8,44
0.0,n17 => n8,45
0.0,n17 => n8,46
0.0,n17 => n8,47
0.0,n17 => n8,48
0.0,n17 => n8,49
0.0,n17 => n8,50
0.0,n17 => n8,51
0.0,n17 => n8,52
0.0,n17 => n8,53
0.0,n17 => n8,54
0.0,n17 => n8,55
0.0,n17 => n8,56
0.0,n17 => n8,57
0.0,n17 => n8,58
0.0,n17 => n8,59
0.0,n17 => n8,60
0.0,n17 => n8,61
0.0,n17 => n8,62
0.0,n17 => n8,63
0.0,n17 => n8,64
0.0,n17 => n8,65
0.0,n17 => n8,66
0.0,n17 => n8,67
0.0,n17 => n8,68
0.0,n17 => n8,69
0.0,n17 => n8,70
0.0,n17 => n8,71
0.0,n17 => n8,72
0.0,n17 => n8,73
0.0,n17 => n8,74
0.0,n17 => n8,75
0.0,n17 => n8,76
0.0,n17 => n8,77
0.0,n17 => n8,78
0.0,n17 => n8,79
0.0,n17 => n8,80
0.0,n17 => n8,81
0.0,n17 => n8,82
0.0,n17 => n8,83
0.0,n17 => n8,84
0.0,n17 => n8,85
0.0,n17 => n8,86
0.0,n17 => n8,87
0.0,n17 => n8,88
0.0,n17 => n8,89
0.0,n17 => n8,90
0.0,n17 => n8,91
0.0,n17 => n8,92
0.0,n17 => n8,93
0.0,n17 => n8,94
0.0,n17 => n8,95
0.0,n17 => n8,96
0.0,n9 => n6,0
0.0,n9 => n6,1
0.0,n9 => n6,2
0.0,n9 => n6,3
0.0,n9 => n6,4
0.0,n9 => n6,5
0.0,n9 => n6,6
0.0,n9 => n6,7
0.0,n9 => n6,8
0.0,n9 => n6,9
0.0,n9 => n6,10
0.0,n9 => n6,11
0.0,n9 => n6,12
0.0,n9 => n6,13
0.0,n9 => n6,14
0.0,n9 => n6,15
0.0,n9 => n6,16
0.0,n9 => n6,17
0.0,n9 => n6,18
0.0,n9 => n6,19
0.0,n9 => n6,20
0.0,n9 => n6,21
0.0,n9 => n6,22
0.0,n9 => n6,23
0.0,n9 => n6,24
0.0,n9 => n6,25
0.0,n9 => n6,26
0.0,n9 => n6,27
0.0,n9 => n6,28
0.0,n9 => n6,29
0.0,n9 => n6,30
0.0,n9 => n6,31
